0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
2368883.0,8737.0,50547.0,15261.0,443.0,6.0,70112.0,30393597.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561059.0,4099805.0,5806195.0,2081978.0,86938.0,0.0,0.0,0.0,0.0,0.0,2373145.0,3079426.0,4228215.0,1840168.0,275337.0,0.0,0.0,0.0,0.0,32.0,192.0,89326.0,509307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,8192.0,42780.0,0.0,32.0,682000.0,0.0,543347.0,271630.0,548322.0,507274.0,335893.0,248880.0
4305891.0,10304.0,39782.0,8059.0,80.0,6.0,42969.0,46919.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192469.0,315378.0,1355178.0,40097.0,6832.0,6823.0,43447.0,0.0,6823.0,6823.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,32.0,4038498.0,3526354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304752.0,10304.0,37504.0,8059.0,80.0,6.0,42951.0,45731.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100995.0,472049.0,0.0,45732.0,45740.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,3914651.0,3530949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302845.0,9152.0,80.0,9052.0,33690.0,6.0,42843.0,4660272.0,4.0,4.0,935.0,303.0,934.0,0.0,85896.0,199548.0,303.0,0.0,7581.0,19836.0,972443.0,1524867.0,3126289.0,5068932.0,1539688.0,15.0,127982.0,297013.0,1949268.0,86206.0,22.0,1852037.0,2630174.0,3633526.0,1454200.0,285.0,0.0,0.0,0.0,0.0,136.0,136.0,1657029.0,996705.0,0.0,935.0,43900.0,93125.0,95724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40991.0,60236.0,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,4.0,303.0,-1.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353902.0,8733.0,3389.0,18137.0,53815.0,6.0,55992.0,85641247.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37816.0,4400228.0,0.0,2498914.0,401093.0,1935813.0,2754193.0,0.0,1632781.0,470539.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,50980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,64000.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,948354.0,0.0,680949.0,755820.0
4067178.0,32263.0,62323.0,8029.0,3389.0,6.0,56771.0,3938612.0,11.0,8.0,1148.0,1581.0,676.0,0.0,58027.0,134283.0,1173.0,0.0,26953.0,63382.0,2961139.0,2819383.0,1554612.0,3052168.0,806937.0,10.0,1223060.0,1411249.0,3684210.0,818004.0,1.0,1301551.0,1415438.0,1715927.0,742634.0,26121.0,0.0,0.0,0.0,0.0,232.0,172.0,2848074.0,2219745.0,0.0,1173.0,43034.0,81059.0,83371.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,34962.0,39511.0,21057.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1148.0,8.0,1581.0,8192.0,62852.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459358.0,10297.0,57220.0,8062.0,80.0,6.0,85778.0,9935.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359505.0,167263.0,0.0,9936.0,9944.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,4132359.0,3734365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,32738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502312.0,9155.0,80.0,9053.0,50986.0,6.0,85349.0,206124.0,4.0,3.0,935.0,288.0,934.0,0.0,85896.0,199548.0,288.0,0.0,10055.0,22125.0,4378382.0,4033668.0,401582.0,1839022.0,198862.0,12.0,203653.0,424821.0,2593797.0,201445.0,25.0,174672.0,388491.0,803164.0,188860.0,350.0,0.0,0.0,0.0,0.0,92.0,72.0,3887163.0,3448389.0,0.0,935.0,56948.0,105808.0,108623.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51522.0,60236.0,7823.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,3.0,288.0,-1.0,32768.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163559.0,8896.0,60158.0,7608.0,53.0,17.0,51266.0,29762.0,2.0,2.0,96.0,610.0,47.0,42.0,27336.0,0.0,305.0,297.0,50123.0,0.0,4916780.0,4313752.0,167083.0,1217773.0,29321.0,116.0,29320.0,209144.0,0.0,29320.0,29320.0,108.0,772.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,16.0,16.0,4096181.0,3692919.0,41.0,305.0,55070.0,29373.0,30274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58604.0,21140.0,38348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,610.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307947.0,8787.0,52467.0,7012.0,80.0,6.0,45499.0,525.0,3.0,4.0,161.0,488.0,160.0,0.0,30714.0,40514.0,488.0,0.0,13210.0,31909.0,5634982.0,4448284.0,1736.0,11360.0,147.0,9.0,236.0,1175.0,1928.0,151.0,85.0,388.0,908.0,15608.0,242.0,1.0,0.0,0.0,0.0,0.0,72.0,92.0,4210921.0,3825141.0,0.0,488.0,16831.0,38667.0,39699.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16953.0,23217.0,10340.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,4.0,488.0,8192.0,149.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264040.0,10297.0,59905.0,8059.0,80.0,6.0,72426.0,1177131.0,3.0,4.0,20.0,964.0,19.0,0.0,3237.0,936.0,964.0,0.0,36417.0,93402.0,3188370.0,3060154.0,1436851.0,3015750.0,548124.0,12.0,1211.0,4987.0,22378.0,912.0,299.0,512120.0,1096048.0,1628771.0,480770.0,27.0,0.0,0.0,0.0,0.0,72.0,92.0,2761135.0,2740115.0,0.0,964.0,34305.0,112248.0,115170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,33462.0,2918.0,28524.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303835.0,9152.0,80.0,9052.0,35670.0,6.0,43080.0,4453165.0,4.0,4.0,935.0,332.0,934.0,0.0,85896.0,199548.0,332.0,0.0,8513.0,22084.0,1322806.0,1708159.0,2887469.0,4717418.0,1385011.0,11.0,97428.0,229458.0,1282794.0,51552.0,26.0,1667459.0,2454676.0,3309807.0,1299939.0,1751.0,0.0,0.0,0.0,0.0,136.0,136.0,1837195.0,1170992.0,0.0,935.0,46386.0,94258.0,96873.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42965.0,60236.0,6593.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,4.0,332.0,-1.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304862.0,10304.0,37724.0,8059.0,80.0,6.0,42933.0,7293.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387077.0,125970.0,0.0,7294.0,7302.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,4156746.0,3758993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149978.0,17363.0,443.0,8050.0,53651.0,6.0,54499.0,156.0,2.0,1.0,38.0,0.0,37.0,0.0,9160.0,2739.0,0.0,0.0,0.0,0.0,5501578.0,4448822.0,1493.0,17091.0,131.0,35.0,156.0,1609.0,0.0,156.0,156.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,20.0,4212126.0,3824920.0,0.0,38.0,1209.0,1879.0,1977.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1407.0,8102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,1.0,0.0,246.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310368.0,10304.0,48736.0,8059.0,80.0,6.0,42992.0,2133.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431264.0,31814.0,0.0,2134.0,2142.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,4194847.0,3805903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239583.0,10296.0,51807.0,8059.0,80.0,6.0,71369.0,29423678.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237712.0,4294956.0,0.0,2117568.0,307002.0,1667151.0,2651879.0,0.0,1309198.0,375535.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,318193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,620248.0,0.0,369974.0,490927.0
4312537.0,10304.0,53074.0,8059.0,80.0,6.0,42486.0,7938.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380312.0,137386.0,0.0,7939.0,7947.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,4150414.0,3752930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537109.0,8986.0,49335.0,7608.0,53.0,17.0,72882.0,351.0,1.0,1.0,44.0,60.0,43.0,38.0,24767.0,0.0,60.0,60.0,5404.0,0.0,5519517.0,4446244.0,6325.0,0.0,352.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,4209458.0,3822872.0,37.0,60.0,6637.0,297.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12263.0,19464.0,4362.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096423.0,8868.0,65165.0,7608.0,53.0,17.0,47134.0,738.0,1.0,1.0,52.0,112.0,51.0,46.0,29709.0,0.0,112.0,112.0,11928.0,0.0,5490480.0,4443138.0,12979.0,0.0,739.0,747.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,4206443.0,3818691.0,45.0,112.0,13604.0,5091.0,5461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21254.0,22611.0,9343.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,112.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305695.0,9152.0,80.0,9052.0,39390.0,6.0,43165.0,4485675.0,4.0,4.0,935.0,343.0,934.0,0.0,85896.0,199548.0,343.0,0.0,8841.0,22831.0,1337181.0,1674544.0,2936248.0,4905666.0,1445040.0,14.0,67951.0,164592.0,760032.0,39574.0,51.0,1715832.0,2503722.0,3495062.0,1359940.0,2003.0,0.0,0.0,0.0,0.0,136.0,136.0,1805097.0,1136202.0,0.0,935.0,47401.0,95017.0,97650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43702.0,60236.0,6849.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,4.0,343.0,-1.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4392411.0,24424.0,61634.0,8059.0,80.0,6.0,72543.0,29417733.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237747.0,4294956.0,0.0,2117568.0,307002.0,1667151.0,2651879.0,0.0,1309198.0,375535.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,318241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,620248.0,0.0,369974.0,490927.0
4348266.0,10309.0,50467.0,8059.0,80.0,6.0,73229.0,19056431.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332874.0,4282054.0,0.0,2094959.0,303778.0,1639304.0,2626834.0,0.0,1290686.0,373628.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,435171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,589226.0,0.0,347962.0,473102.0
2789722.0,17368.0,443.0,7734.0,50542.0,6.0,69429.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449648.0,297.0,0.0,17.0,25.0,16.0,166.0,0.0,16.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,4213067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,189.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915416.0,8809.0,52971.0,7608.0,53.0,17.0,49805.0,29290.0,2.0,2.0,136.0,300.0,67.0,62.0,39735.0,0.0,150.0,150.0,17026.0,0.0,4777197.0,4315697.0,165029.0,901147.0,16502.0,263.0,29036.0,207287.0,0.0,29036.0,29036.0,16756.0,143601.0,0.0,16756.0,16756.0,0.0,0.0,0.0,0.0,16.0,16.0,4097630.0,3694596.0,61.0,150.0,24139.0,8493.0,9020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27298.0,28251.0,13282.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,136.0,2.0,300.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741064.0,9036.0,53627.0,7608.0,53.0,17.0,50943.0,13038.0,1.0,1.0,46.0,174.0,45.0,40.0,26064.0,0.0,174.0,174.0,21617.0,0.0,4825788.0,4330123.0,210171.0,0.0,13039.0,13047.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,4108654.0,3706606.0,39.0,174.0,19605.0,16625.0,17307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30131.0,20316.0,16768.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,174.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464322.0,10297.0,62184.0,8062.0,80.0,6.0,82978.0,12302.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336197.0,200709.0,0.0,12303.0,12311.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,4114361.0,3712826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,32738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450857.0,9023.0,52448.0,7012.0,80.0,6.0,54542.0,838.0,3.0,4.0,161.0,488.0,160.0,0.0,30714.0,40514.0,488.0,0.0,13210.0,31909.0,5603667.0,4447408.0,2537.0,69993.0,323.0,36.0,317.0,1651.0,2239.0,204.0,113.0,668.0,1665.0,26777.0,323.0,28.0,0.0,0.0,0.0,0.0,72.0,92.0,4210018.0,3824382.0,0.0,488.0,16831.0,38667.0,39699.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16953.0,23217.0,10340.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,4.0,488.0,8192.0,149.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486299.0,8993.0,51684.0,15881.0,80.0,6.0,43923.0,65323004.0,19.0,26.0,299.0,21905.0,292.0,0.0,7437.0,15597.0,1429.0,0.0,124993.0,207073.0,2549243.0,1117704.0,3484418.0,5473372.0,1998917.0,10.0,1890723.0,2016813.0,4212276.0,1213897.0,209.0,2477683.0,2850918.0,3998289.0,1787840.0,2.0,0.0,0.0,0.0,0.0,392.0,604.0,1027603.0,685516.0,0.0,1430.0,204340.0,340051.0,346530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,152325.0,6659.0,98984.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,299.0,26.0,24632.0,8192.0,172.0,7.0,20.0,305405.0,229500.0,218031.0,71500.0,472126.0,154271.0,256049.0,403234.0
2918257.0,30818.0,443.0,7767.0,51485.0,6.0,73744.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449635.0,323.0,0.0,19.0,27.0,18.0,187.0,0.0,18.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,4213057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,131.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460765.0,10297.0,58627.0,8062.0,80.0,6.0,83298.0,713.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443332.0,12540.0,0.0,714.0,722.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,4206688.0,3818948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,32738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526357.0,8774.0,52926.0,31769.0,80.0,6.0,56414.0,336.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446411.0,6042.0,0.0,337.0,345.0,336.0,3090.0,0.0,336.0,336.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,4211021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,256.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343990.0,2943.0,53575.0,7866.0,445.0,6.0,70623.0,249911.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810135.0,670172.0,2079244.0,238989.0,30.0,241506.0,625939.0,2837174.0,244201.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,32.0,3758992.0,2949229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8192.0,8192.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394378.0,24424.0,63601.0,8059.0,80.0,6.0,72794.0,40361795.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159535.0,4303523.0,0.0,2147781.0,309783.0,1688369.0,2656251.0,0.0,1332123.0,377165.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,183853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,252.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,649405.0,0.0,398643.0,506219.0
4316270.0,9152.0,80.0,9052.0,60540.0,6.0,42539.0,4122492.0,4.0,4.0,935.0,357.0,934.0,0.0,85896.0,199548.0,357.0,0.0,9280.0,23638.0,2244591.0,2066080.0,2420190.0,3873213.0,1090826.0,18.0,82486.0,197231.0,993954.0,43293.0,20.0,1375970.0,2150165.0,2571489.0,1006100.0,1989.0,0.0,0.0,0.0,0.0,136.0,136.0,2139646.0,1503375.0,0.0,935.0,48688.0,95787.0,98433.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44609.0,60236.0,7194.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,4.0,357.0,-1.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511704.0,9155.0,80.0,9053.0,60378.0,6.0,85744.0,172229.0,4.0,3.0,935.0,314.0,934.0,0.0,85896.0,199548.0,314.0,0.0,11042.0,24007.0,4466182.0,4080695.0,360443.0,1767449.0,167671.0,13.0,171874.0,377764.0,2515074.0,169874.0,22.0,153799.0,364744.0,782133.0,162146.0,338.0,0.0,0.0,0.0,0.0,92.0,72.0,3927338.0,3484595.0,0.0,935.0,59865.0,107001.0,109847.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,53432.0,60236.0,8632.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,935.0,3.0,314.0,-1.0,32768.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371259.0,10311.0,57084.0,8059.0,80.0,6.0,74046.0,1314249.0,3.0,4.0,20.0,964.0,19.0,0.0,3237.0,936.0,964.0,0.0,36417.0,93402.0,3059749.0,2928632.0,1555694.0,3089076.0,606309.0,12.0,401.0,2128.0,8880.0,398.0,3.0,571576.0,1201187.0,1704364.0,541244.0,28.0,0.0,0.0,0.0,0.0,72.0,92.0,2675491.0,2591628.0,0.0,964.0,34305.0,112248.0,115170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,33462.0,2918.0,28524.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318473.0,10305.0,36714.0,8059.0,80.0,6.0,36386.0,5008934.0,3.0,5.0,407.0,662.0,406.0,0.0,68899.0,151628.0,662.0,0.0,14575.0,40742.0,813723.0,1420889.0,3228511.0,5191480.0,1664907.0,14.0,4162.0,14989.0,155525.0,2911.0,1251.0,1979134.0,2025988.0,3322614.0,1543336.0,7.0,0.0,0.0,0.0,0.0,96.0,176.0,1246769.0,1568489.0,0.0,662.0,32057.0,59327.0,60676.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30412.0,47003.0,11380.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,407.0,5.0,662.0,-1.0,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218311.0,603.0,39732.0,7839.0,49152.0,6.0,77989.0,21028414.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574637.0,4113090.0,5793161.0,2054511.0,115.0,0.0,0.0,0.0,0.0,0.0,2349628.0,3153855.0,4018985.0,1824878.0,333190.0,0.0,0.0,0.0,0.0,20.0,92.0,172307.0,491302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,65535.0,0.0,0.0,20.0,647594.0,0.0,487517.0,236638.0,195647.0,498389.0,310629.0,179382.0
